	6460	11.5	6.4	4.4	NP_61	354087	355758	-63227	C	R1_DSi	Non-LTR_retrotransposon/R1	-1767	3667	1114	196	1671
	3934	27.8	3	2.4	NP_61	264112	265823	-153162	+	Gypsy-53_DEl-I	LTR/Gypsy	2325	4047	-342	141	1711
	13237	6.2	4.7	0.9	NP_61	31737	33516	-385469	C	R1_DSi	Non-LTR_retrotransposon/R1	-3238	2196	361	18	1779
	12321	7.1	1.6	4.1	NP_61	93405	95290	-323695	+	Gypsy-3_DSe-I	LTR/Gypsy	1	1612	-5550	62	1885
	12070	10	0.5	0.5	NP_61	274341	276248	-142737	+	GTWIN_I	LTR/Gypsy	4921	6420	-1	146	1907
	11443	7	1.8	1.3	NP_61	54779	56701	-362284	+	R1_DSi	Non-LTR_retrotransposon/R1	9	2272	-3162	38	1922
	17032	1.1	0.1	0.7	NP_61	13549	15538	-403447	C	Gypsy-8_DSe-I	LTR/Gypsy	-3116	3365	1387	6	1989
	15293	6.5	3.8	0.3	NP_61	225915	227936	-191049	C	R1_DSi	Non-LTR_retrotransposon/R1	-2977	2457	366	120	2021
	8080	13.2	3.9	2.7	NP_61	369962	371984	-47001	+	DM412	LTR/Gypsy	3	2109	-4368	208	2022
	13021	7.5	4.2	1.4	NP_61	359220	361266	-57719	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	27	198	2046
	13130	7.2	4.3	1.4	NP_61	324586	326637	-92348	C	R1_DSi	Non-LTR_retrotransposon/R1	-3162	2272	30	174	2051
	4364	16.2	2.3	8.7	NP_61	339721	341808	-77177	+	Gypsy-13_DSim-I	LTR/Gypsy	2481	5444	0	182	2087
	10096	21.5	0.1	0.2	NP_61	102275	104388	-314597	+	Gypsy-2_DSe-I	LTR/Gypsy	3807	5918	-591	69	2113
	18119	2.4	1	0.5	NP_61	266302	268470	-150515	+	STALKER4_I	LTR/Gypsy	812	3182	-3348	142	2168
	20797	0.1	0.1	0	NP_61	279187	281423	-137562	+	Helena_Ds	Non-LTR_retrotransposon/Jockey	2673	4912	0	148	2236
	17795	6	0.5	2.2	NP_61	283350	285651	-133334	+	NOMAD_I	LTR/Gypsy	1	2257	-4315	151	2301
	19359	3.9	1.8	0	NP_61	364708	367042	-51943	C	R1_DSi	Non-LTR_retrotransposon/R1	-411	5023	2649	203	2334
	19115	4.7	1.5	0.6	NP_61	183350	185710	-233275	C	R1_DSi	Non-LTR_retrotransposon/R1	-2686	2748	366	105	2360
	19688	3.8	0.8	0.2	NP_61	215039	217405	-201580	C	R1_DSi	Non-LTR_retrotransposon/R1	-565	4869	2489	116	2366
	19874	3.1	0.5	0.3	NP_61	185724	188106	-230879	C	R1_DSi	Non-LTR_retrotransposon/R1	-553	4881	2369	106	2382
	20528	2.7	0.8	0.2	NP_61	172687	175080	-243905	C	R1_DSi	Non-LTR_retrotransposon/R1	-286	5148	2743	101	2393
	5663	16.9	4.1	7.5	NP_61	8398	10937	-408048	+	Gypsy8_I	LTR/Gypsy	2457	5443	-1	3	2539
	13781	15.3	1.9	0.8	NP_61	136367	139060	-279925	+	MDG1_I	LTR/Gypsy	4402	7154	-254	79	2693
	24423	1.2	0.4	0.1	NP_61	276406	279179	-139806	+	STALKER4_I	LTR/Gypsy	3179	5961	-569	147	2773
	20240	1.5	2.5	0.9	NP_61	39099	41875	-377110	C	ROO_I	LTR/Pao	-5867	2389	1	25	2776
	13047	22.2	0.7	0.2	NP_61	98687	101478	-317507	+	Gypsy5_I	LTR/Gypsy	3715	6505	-4	66	2791
	13176	22.2	0.5	0.2	NP_61	126692	129490	-289495	+	Gypsy5_I	LTR/Gypsy	3715	6508	-1	81	2798
	22232	4.3	1.5	1.2	NP_61	146724	149532	-269453	C	MDG1_I	LTR/Gypsy	-1644	4952	2136	88	2808
	13561	9.3	7.1	1.9	NP_61	355748	358609	-60376	C	R1_DSi	Non-LTR_retrotransposon/R1	-406	4950	9	196	2861
	25691	4.6	3.6	1.3	NP_61	143206	146592	-272393	+	MDG1_I	LTR/Gypsy	2136	5598	-998	79	3386
	8934	26.9	1	1	NP_61	260650	264126	-154859	+	Gypsy-53_DEl-I	LTR/Gypsy	1	5159	-1386	141	3476
	19512	1.3	2.1	1	NP_61	122140	125724	-293261	+	Gypsy-7_DSim-I	LTR/Gypsy	1	3229	-3597	78	3584
	31871	3.2	1	0.1	NP_61	210981	214740	-204245	C	R1_DSi	Non-LTR_retrotransposon/R1	-565	4869	1076	114	3759
	32137	3.1	0.6	0.1	NP_61	202859	206626	-212359	C	R1_DSi	Non-LTR_retrotransposon/R1	-565	4869	1084	110	3767
	32190	3.1	0.7	0.1	NP_61	206913	210683	-208302	C	R1_DSi	Non-LTR_retrotransposon/R1	-565	4869	1076	112	3770
	33256	2.1	2	0.2	NP_61	41876	45789	-373196	+	DM412	LTR/Gypsy	2153	6139	-338	26	3913
	33226	3	0.7	0.7	NP_61	189583	193551	-225434	C	R1_DSi	Non-LTR_retrotransposon/R1	-799	4635	667	107	3968
	36444	0.8	0.9	0	NP_61	151970	155993	-262992	+	Chimpo_I	LTR/Gypsy	1	4059	0	93	4023
	16343	15.5	0.6	0.5	NP_61	270167	274280	-144705	+	GTWIN_I	LTR/Gypsy	700	5021	-1486	146	4113
	37734	0.5	0.3	0.2	NP_61	335298	339514	-79471	+	DOC6_DM	Non-LTR_retrotransposon/Jockey	1	4222	0	181	4216
	23311	2.9	0.5	0.9	NP_61	131212	135483	-283502	+	MDG1_I	LTR/Gypsy	2	7154	-254	79	4271
	35389	3.4	0.6	0.5	NP_61	253794	258085	-160900	+	Gypsy-12_DSim-I	LTR/Gypsy	2	4300	-483	137	4291
	37024	3.2	0.5	0.3	NP_61	156858	161267	-257718	+	Gypsy-13_DSim-I	LTR/Gypsy	1	4393	-1051	95	4409
	37109	3.9	0.8	0.3	NP_61	198357	202836	-216149	C	R1_DSi	Non-LTR_retrotransposon/R1	-565	4869	366	109	4479
	37805	4.2	0.7	0.3	NP_61	193715	198333	-220652	C	R1_DSi	Non-LTR_retrotransposon/R1	-433	5001	366	108	4618
	35926	6.4	1	0.4	NP_61	63935	68904	-350081	+	ZAM_I	LTR/Gypsy	1	7489	-1	48	4969
	28378	11.7	2.8	1.6	NP_61	286685	291682	-127303	+	NOMAD_I	LTR/Gypsy	2258	7528	-11	151	4997
	40684	3.2	0.8	0.3	NP_61	376171	381359	-37626	+	Stalker2_I	LTR/Gypsy	1568	7073	-95	211	5188
	32943	5.2	1.5	0.1	NP_61	228826	234065	-184920	C	NINJA_I	LTR/Pao	0	5547	666	123	5239
	47994	1.5	1	0.4	NP_61	75311	80905	-338080	C	DM412	LTR/Gypsy	-338	6139	510	57	5594
	33709	8.1	1.3	0.8	NP_61	381838	387504	-31481	+	TABOR_I	LTR/Gypsy	1	6336	0	212	5666
	34269	7.8	2.2	0.4	NP_61	329378	335297	-83688	+	Gypsy-13_DSim-I	LTR/Gypsy	1	5203	-2694	180	5919
	36838	18.1	0.8	0.1	NP_61	219202	225494	-193491	+	TIRANT_I	LTR/Gypsy	1369	7692	0	118	6292
	45737	6.4	1.5	0.2	NP_61	292774	299069	-119916	+	ZAM_I	LTR/Gypsy	1	7488	-2	154	6295
	39072	6.1	0.5	0.3	NP_61	23745	30042	-388943	C	Gypsy-12_DSim-I	LTR/Gypsy	0	5628	1	12	6297
	47023	6.1	1	0.4	NP_61	1999	8326	-410659	+	ZAM_I	LTR/Gypsy	1	7489	-1	2	6327
	57470	0.4	0.8	0.1	NP_61	176511	182874	-236111	+	Gypsy5_I	LTR/Gypsy	1	6764	-804	103	6363
	58559	0.3	0.3	0.1	NP_61	104664	111058	-307927	+	Gypsy-2_DSe-I	LTR/Gypsy	1	6411	0	69	6394
	38100	6.7	1	0.2	NP_61	15814	22222	-396763	+	Gypsy-12_DSim-I	LTR/Gypsy	1	5628	0	9	6408
	53324	0.4	0.3	0.7	NP_61	396285	402766	-16219	+	DM412	LTR/Gypsy	1	6477	0	214	6481
	51976	2.2	2.1	1.2	NP_61	309824	316718	-102267	+	BLOOD_I	LTR/Gypsy	1	6613	0	164	6894
	47282	3.8	1.1	1.3	NP_61	387505	394426	-24559	+	TABOR_I	LTR/Gypsy	1	6336	0	212	6921
	58514	3	0.8	0.2	NP_61	113276	120440	-298545	+	Gypsy-11_DSim-I	LTR/Gypsy	1	7150	-258	74	7164
	34225	17	0.9	1.4	NP_61	407972	415173	-3812	+	Gypsy1-I_DM	LTR/Gypsy	1	7154	-254	222	7201
	59596	4.2	1	1.1	NP_61	85661	92985	-326000	+	Gypsy-3_DSe-I	LTR/Gypsy	1	7373	0	62	7324
	64291	1.4	1.4	0.3	NP_61	163124	170631	-248354	+	TIRANT_I	LTR/Gypsy	1	7691	-1	98	7507
	51592	5.9	1.4	0.6	NP_61	234444	242013	-176972	+	Gypsy-5_DSim-I	LTR/Gypsy	1	6509	0	124	7569
